NR, 1, 2, 3, 4, 5, 6, 7, 8
92,9,11,3858,5,33,32,2,49
93,8,5,3944,6,33,31,2,48
94,8,8,3959,6,33,31,2,48
95,8,8,3912,6,33,30,2,48
96,8,7,3916,6,33,30,3,49
97,9,8,3909,6,33,30,4,49
98,7,8,3864,6,32,30,3,48
99,6,11,3777,6,32,30,3,48
100,5,11,3737,7,32,30,3,48
101,5,9,3748,7,33,31,3,47
102,4,6,3853,7,33,31,2,48
103,4,7,3863,6,33,31,1,48
104,4,8,3755,6,33,31,1,48
105,4,14,3645,6,33,31,1,48
106,4,14,3483,6,32,31,1,47
107,4,18,3309,6,33,31,1,47
108,4,20,3193,6,33,31,1,47
109,4,21,3010,6,33,32,2,48
110,6,19,2940,6,33,32,2,49
111,6,16,2960,6,33,32,3,50
112,6,12,2997,6,33,32,3,49
113,6,11,3044,5,33,31,3,49
114,6,10,3097,6,33,32,3,48
115,6,5,3188,6,33,31,3,48
116,6,7,3290,6,33,31,3,49
117,5,4,3324,6,33,31,3,48
118,6,3,3422,6,33,31,3,49
119,5,2,3532,6,32,30,2,49
120,4,4,3594,6,32,30,2,48
121,4,6,3665,6,32,30,3,48
122,4,6,3643,6,32,30,3,49
123,3,10,3568,6,32,30,3,52
124,2,14,3489,6,32,30,2,58
125,3,12,3515,5,32,29,2,58
126,2,12,3452,5,32,30,2,58
127,2,10,3479,6,32,30,2,58
128,4,7,3566,6,32,30,2,58
129,4,7,3564,6,32,30,2,57
130,4,11,3535,6,32,30,2,57
131,4,11,3462,6,32,30,2,57
132,4,13,3367,6,32,31,2,57
133,4,17,3240,6,32,30,2,58
134,4,18,3124,6,32,30,2,58
135,3,12,3189,6,32,31,2,58
136,2,6,3293,7,32,30,2,58
137,2,4,3358,6,32,30,2,58
138,3,6,3446,7,32,30,2,58
139,2,8,3519,7,33,31,1,57
140,2,7,3585,7,32,31,1,57
141,2,8,3608,7,33,31,1,57
142,2,11,3531,7,33,31,1,57
143,2,9,3551,7,33,30,1,58
144,2,8,3437,7,33,30,1,59
145,2,13,3329,7,32,30,1,60
146,4,18,3192,7,33,30,1,60
147,4,18,3027,7,33,30,1,60
148,4,17,2893,7,32,30,1,60
149,4,10,2849,7,32,30,1,60
150,3,8,2946,7,32,30,1,59
151,4,5,3018,6,32,30,1,59
152,4,3,3139,6,32,29,1,59
153,4,2,3230,6,32,30,1,59
154,4,3,3344,6,32,30,2,58
155,4,2,3463,6,32,30,2,58
156,4,1,3571,6,32,30,2,58
157,4,2,3650,6,31,30,2,58
158,4,3,3697,6,31,30,2,58
159,4,4,3760,6,31,29,2,58
160,4,7,3707,6,31,29,2,58
161,4,11,3464,6,31,29,2,59
162,4,17,3256,7,31,29,1,59
163,4,23,2971,6,31,29,1,59
164,6,24,2907,7,31,29,1,59
165,6,18,2953,6,31,29,1,59
166,6,9,3008,6,32,29,1,59
167,6,5,3099,6,32,29,1,59
168,6,8,3182,6,32,29,2,59
169,6,12,3141,6,32,29,2,59
170,6,12,3174,6,32,30,2,59
171,6,14,3221,7,32,29,2,59
172,4,8,3276,7,32,29,1,59
173,4,7,3313,6,32,30,2,59
174,4,10,3339,6,32,29,1,58
175,5,8,3378,6,32,29,1,59
176,4,9,3368,7,32,29,2,59
177,4,13,3374,6,32,29,2,58
178,4,10,3453,6,32,29,2,58
179,4,3,3560,7,32,28,2,58
180,4,6,3593,7,32,27,1,58
181,4,8,3608,7,32,27,1,58
182,4,8,3610,7,31,27,1,57
183,4,8,3548,7,31,26,1,57
184,4,9,3541,8,31,26,2,58
185,4,11,3529,7,31,26,2,58
186,4,12,3470,7,31,26,2,58
187,4,10,3527,6,31,26,1,59
188,4,10,3550,6,31,26,1,59
189,4,9,3590,5,31,26,2,59
190,4,9,3663,5,31,26,2,60
191,4,5,3741,5,31,27,2,60
192,4,5,3854,5,31,26,2,60
193,4,2,3988,6,32,27,2,61
194,4,2,4086,6,33,28,2,61
195,4,3,4163,6,33,28,2,61
196,4,1,4280,6,33,28,2,61
197,4,1,4406,6,33,28,2,61
198,4,1,4535,6,33,28,2,62
199,4,2,4664,6,32,28,2,62
200,4,2,4774,6,32,27,3,62
1,10,60,1091,3,30,30,3,50
2,20,63,990,3,29,29,3,50
3,24,39,1037,3,29,29,2,50
4,24,21,1126,3,30,29,2,50
5,24,14,1205,3,30,29,2,50
6,23,10,1303,3,30,29,2,50
7,22,4,1444,3,30,29,2,50
8,22,1,1580,3,29,30,2,50
9,21,1,1711,3,29,30,2,50
10,20,1,1840,3,29,30,2,50
11,20,2,1951,3,29,30,2,50
12,20,3,2050,2,29,30,2,50
13,20,3,2137,3,29,30,2,51
14,20,4,2180,3,29,30,3,51
15,20,6,2213,3,29,30,3,51
16,20,11,2219,2,29,30,3,51
17,19,15,2235,2,29,30,3,51
18,18,18,2249,3,29,29,3,51
19,18,19,2205,2,29,29,4,51
20,18,22,2202,3,29,29,4,51
21,17,21,2225,3,29,29,4,51
22,14,19,2237,3,29,30,4,51
23,10,17,2288,3,29,29,4,52
24,8,16,2332,3,30,30,3,53
25,8,18,2357,4,29,30,3,54
26,7,12,2401,4,29,30,3,54
27,6,11,2481,4,29,31,2,53
28,6,6,2567,4,29,31,3,53
29,6,7,2510,5,28,31,3,52
30,6,10,2560,5,28,31,3,52
31,5,9,2648,4,28,31,3,53
32,4,9,2641,5,28,31,3,54
33,4,13,2565,5,29,31,3,54
34,5,13,2523,5,29,31,3,53
35,4,16,2481,5,30,31,4,54
36,4,17,2369,5,31,31,4,54
37,4,17,2367,6,31,31,4,54
38,4,7,2460,5,30,30,4,54
39,4,6,2553,5,31,30,3,54
40,4,4,2616,5,30,30,3,54
41,4,8,2683,5,30,30,3,54
42,4,7,2756,5,31,29,3,54
43,4,7,2774,5,32,28,3,55
44,4,6,2808,5,33,28,3,55
45,4,8,2881,4,34,28,2,55
46,4,9,2836,4,34,28,2,55
47,4,13,2761,5,34,28,2,54
48,4,14,2736,4,34,28,1,54
49,4,18,2677,4,34,28,1,55
50,5,14,2600,5,34,27,2,54
51,4,19,2463,5,34,27,2,53
52,4,18,2406,5,34,28,3,53
53,4,18,2356,5,34,28,3,53
54,4,16,2334,5,34,29,2,54
55,4,16,2327,5,34,29,2,54
56,4,13,2339,5,34,28,2,54
57,4,13,2375,5,34,28,3,54
58,4,12,2352,5,34,29,3,55
59,3,16,2279,5,34,29,3,56
60,2,17,2297,5,34,29,2,58
61,2,18,2277,6,34,28,2,58
62,2,15,2290,5,34,29,2,58
63,2,15,2187,6,34,28,2,58
64,2,13,2095,6,34,28,2,57
65,4,18,2091,6,33,28,2,57
66,4,15,2097,6,33,28,2,57
67,4,7,2160,7,32,29,2,56
68,4,6,2166,7,33,28,2,56
69,4,5,2214,8,33,27,2,56
70,4,7,2149,8,34,27,2,56
71,4,7,2098,9,35,27,2,55
72,4,9,2110,9,35,27,2,55
73,4,10,2056,9,35,27,1,56
74,4,10,1983,9,35,27,1,56
75,4,13,1883,9,35,27,2,56
76,4,14,1783,9,35,27,2,57
77,4,12,1832,9,35,27,2,58
78,5,9,1773,9,35,26,2,57
79,4,14,1729,9,35,26,2,58
80,4,9,1768,9,36,27,1,59
81,4,11,1737,10,36,27,1,59
82,4,7,1712,10,36,28,1,59
83,5,6,1744,11,36,27,2,59
84,4,11,1719,10,36,27,2,60
85,4,11,1730,10,36,26,2,60
86,5,10,1746,9,36,26,2,59
87,4,4,1827,12,36,28,2,60
88,4,3,1873,11,36,26,2,61
89,4,3,1978,9,35,24,2,61
90,4,2,2076,9,35,25,2,61
91,4,3,2154,9,35,25,2,61
92,4,3,2236,9,35,25,2,62
93,4,5,2259,9,35,25,1,62
94,4,4,2315,9,35,24,1,62
95,4,4,2303,9,35,24,2,62
96,4,4,2281,8,35,25,2,62
97,6,7,2206,8,35,25,2,64
98,6,9,2217,8,35,25,2,64
99,6,8,2245,8,34,25,2,63
100,8,6,2267,8,33,25,2,63
101,8,7,2359,8,33,25,2,63
102,8,3,2477,8,33,24,3,63
103,8,1,2627,7,34,25,3,62
104,8,1,2760,7,34,25,3,62
105,8,1,2881,7,34,25,3,61
106,8,2,2948,6,34,24,3,61
107,8,3,3025,7,33,24,3,61
108,7,5,3071,6,33,24,3,61
109,6,6,3029,6,33,24,3,61
110,6,7,3028,6,34,24,3,61
111,6,12,2774,6,34,24,2,62
112,6,16,2692,6,33,24,2,62
113,6,11,2534,6,33,24,2,63
114,8,14,2491,6,33,24,3,63
115,8,14,2496,5,34,24,3,63
116,10,11,2542,6,34,24,3,63
117,9,11,2536,6,33,25,3,63
118,9,11,2565,6,33,25,2,63
119,9,11,2607,6,33,24,2,63
120,8,12,2596,6,32,24,2,63
121,8,11,2565,6,33,25,2,63
122,9,13,2621,6,33,25,2,63
123,10,5,2723,6,33,25,2,63
124,8,7,2856,5,33,25,3,64
125,8,4,2956,4,34,24,3,64
126,8,4,3071,4,34,25,3,64
127,8,3,3201,4,34,24,2,64
128,8,2,3316,3,34,25,2,64
129,8,3,3439,3,34,25,3,64
130,8,4,3542,2,33,25,3,64
131,8,5,3624,2,34,25,3,64
132,8,7,3698,2,34,25,3,64
133,8,8,3755,2,33,25,3,64
134,8,13,3759,2,33,24,3,64
135,8,16,3786,2,33,24,4,64
136,8,13,3836,2,33,25,4,64
137,8,16,3890,2,33,25,4,64
138,9,17,3957,2,33,25,4,64
139,6,11,4020,2,33,25,4,63
140,4,10,4016,2,33,25,2,62
141,4,13,3975,3,33,25,2,62
142,4,19,3945,3,33,25,3,61
143,6,15,3892,3,34,25,3,61
144,9,13,3915,3,34,24,3,61
145,12,9,3985,3,34,24,4,61
146,11,10,4038,3,34,24,3,60
147,10,10,4070,3,34,23,3,60
148,9,12,4151,3,34,24,3,60
149,8,10,4219,3,34,24,3,60
150,8,6,4309,2,34,23,3,60
151,8,11,4388,2,34,23,3,59
152,8,15,4391,2,34,23,2,59
153,8,19,4493,2,34,23,2,58
154,8,9,4581,2,35,23,2,58
155,8,9,4642,2,34,23,2,58
156,8,12,4683,2,35,23,2,57
157,8,15,4737,2,35,23,2,57
158,8,16,4803,2,35,23,3,57
159,8,13,4842,2,36,23,3,57
160,8,12,4841,3,36,22,3,57
161,6,19,4837,3,36,23,2,57
162,6,14,4851,2,36,22,2,57
163,6,12,4850,2,36,22,2,58
164,6,14,4802,3,36,22,2,58
165,6,19,4842,3,36,23,2,57
166,6,14,4821,3,36,23,2,57
167,7,14,4836,3,37,22,2,57
168,7,14,4756,4,36,23,2,57
169,7,16,4747,4,36,23,2,56
170,7,16,4803,3,36,22,2,56
171,8,12,4872,3,36,22,2,56
172,8,13,4860,3,36,22,2,56
173,8,13,4872,3,35,22,2,56
174,8,13,4925,3,35,22,2,57
175,8,18,4964,3,35,22,2,57
176,8,18,5043,3,36,22,2,57
177,8,18,5097,3,36,22,2,56
178,8,20,5117,2,35,22,2,56
179,8,13,5184,2,36,22,2,56
180,8,12,5273,2,36,22,3,56
181,9,12,5362,2,35,22,3,56
182,8,16,5329,2,35,22,3,56
183,6,18,5389,2,35,22,2,56
184,6,24,5400,2,35,22,2,56
185,6,23,5357,3,35,21,2,56
186,8,20,5438,3,35,21,2,57
187,8,10,5526,3,35,22,2,57
188,8,14,5553,2,35,22,3,58
189,8,17,5539,2,35,22,3,58
190,8,19,5495,3,35,22,3,58
191,8,18,5480,3,35,21,3,58
192,8,12,5535,2,36,21,2,58
193,8,10,5530,2,36,21,3,58
194,9,13,5646,2,36,21,3,59
195,8,10,5694,2,35,21,3,58
196,8,10,5760,3,35,21,3,58
197,8,12,5727,3,35,21,3,58
198,8,11,5841,4,35,21,3,57
199,8,13,5881,4,34,20,3,57
200,8,16,5835,4,34,20,3,58
1,10,60,1021,3,30,30,3,50
2,20,70,1007,3,30,29,2,49
3,20,23,1099,3,29,30,3,49
4,20,16,1185,3,29,29,3,49
5,18,11,1232,3,29,29,3,49
6,16,11,1311,4,29,29,3,49
7,16,11,1330,4,30,29,3,49
8,16,18,1394,4,30,29,3,49
9,16,18,1394,4,30,29,3,49
10,15,20,1367,3,30,29,3,49
11,14,16,1412,4,31,30,3,49
12,13,9,1446,4,31,30,3,49
13,14,14,1507,4,31,30,3,49
14,13,15,1583,4,32,30,3,49
15,11,17,1606,4,32,30,3,50
16,10,15,1624,4,32,30,3,50
17,10,11,1631,4,31,30,3,50
18,10,17,1664,4,31,30,3,49
19,10,11,1742,4,31,30,3,49
20,9,9,1783,5,31,30,3,49
21,8,9,1844,5,31,29,3,49
22,7,11,1897,5,31,29,3,50
23,6,14,1927,5,31,29,2,50
24,6,13,1992,5,31,29,2,50
25,6,13,1984,5,31,29,3,50
26,6,11,1935,4,31,30,3,50
27,8,11,1995,5,31,30,3,51
28,8,14,2025,5,31,30,3,52
29,8,16,1980,5,31,29,4,52
30,9,16,1995,5,31,30,4,53
31,7,13,2050,5,31,30,3,53
32,6,12,2021,5,32,29,2,52
33,8,15,2007,5,32,29,3,54
34,7,21,1985,4,32,29,3,53
35,6,18,1973,4,32,29,2,52
36,7,12,2046,4,33,29,2,53
37,6,15,2105,4,33,29,2,51
38,6,12,2079,4,34,30,2,51
39,7,16,2110,4,34,29,2,52
40,6,17,2105,5,33,29,2,51
41,6,17,2168,4,33,29,2,51
42,6,21,2129,5,34,29,2,51
43,6,23,2160,4,34,29,2,51
44,5,13,2172,4,35,29,2,50
45,6,12,2222,4,35,30,2,51
46,5,13,2313,4,34,32,2,49
47,4,10,2398,4,36,30,1,46
48,4,7,2474,4,36,30,1,46
49,4,5,2602,2,34,31,1,46
50,4,5,2744,1,34,32,1,46
51,4,2,2890,1,35,32,1,46
52,4,2,3036,1,35,32,1,46
53,4,2,3184,1,35,32,1,45
54,4,1,3327,1,35,32,1,45
55,4,2,3472,1,34,32,1,45
56,4,2,3618,1,34,32,1,45
57,4,2,3759,1,34,32,2,45
58,4,3,3900,1,34,32,1,45
59,4,4,4032,1,34,31,1,44
60,4,5,4164,1,34,32,1,44
61,4,4,4289,1,34,32,1,44
62,4,7,4357,1,34,32,1,44
63,4,10,4381,1,34,32,1,44
64,4,11,4381,1,34,32,1,44
65,4,15,4358,2,34,32,1,43
66,4,20,4293,1,35,31,1,43
67,4,26,4145,1,34,31,2,42
68,4,38,3957,1,34,32,1,42
69,4,44,3877,2,34,32,1,42
70,4,33,3757,2,35,32,1,42
71,4,31,3714,2,35,32,1,42
72,4,33,3666,2,35,32,1,42
73,6,23,3651,2,35,32,1,44
74,6,18,3700,3,34,32,1,44
75,6,17,3681,3,34,33,1,44
76,6,20,3631,4,34,33,1,44
77,6,20,3649,4,34,33,1,44
78,6,12,3639,4,34,33,1,44
79,6,12,3655,4,34,32,1,44
80,6,12,3507,5,34,32,2,44
81,6,8,3536,6,34,32,2,44
82,6,8,3570,5,34,31,1,44
83,6,10,3549,5,34,31,1,44
84,6,11,3508,5,34,31,1,44
85,5,11,3442,5,35,31,2,46
86,4,13,3498,5,35,31,2,50
87,4,17,3500,5,35,31,2,50
88,4,15,3475,5,35,30,2,50
89,4,15,3459,5,35,30,3,49
90,4,18,3434,5,35,30,3,49
91,4,13,3381,6,35,30,2,49
92,4,15,3256,6,34,30,2,49
93,4,15,3254,6,34,31,2,49
94,4,12,3331,6,34,31,2,49
95,4,6,3408,6,35,30,2,48
96,4,7,3429,6,34,30,2,48
97,4,10,3480,5,35,30,2,49
98,4,9,3437,6,35,30,2,49
99,4,12,3463,6,35,31,1,50
100,4,13,3461,6,35,31,2,50
101,4,16,3432,5,35,30,2,51
102,4,16,3503,5,35,30,2,51
103,4,13,3572,5,35,30,2,50
104,4,8,3632,4,36,30,2,51
105,4,6,3693,4,35,30,2,51
106,5,5,3758,5,35,30,2,52
107,4,10,3828,5,35,30,1,51
108,4,8,3900,5,35,31,1,51
109,4,8,3869,4,34,31,1,51
110,4,15,3819,4,34,31,1,51
111,4,18,3735,4,34,31,2,52
112,6,19,3745,4,34,31,1,53
113,6,16,3846,4,33,31,2,53
114,6,7,3928,3,34,31,2,53
115,6,6,4037,3,35,31,1,53
116,6,5,4126,4,35,31,1,53
117,6,9,4224,4,35,31,1,53
118,6,11,4270,4,35,31,1,53
119,6,9,4333,4,35,31,2,53
120,6,9,4334,4,35,31,2,53
121,6,9,4326,4,35,31,2,53
122,6,11,4385,4,34,31,2,53
123,6,13,4316,4,35,31,3,53
124,6,17,4193,4,35,31,3,53
125,8,20,4156,4,35,31,3,54
126,7,23,4209,4,36,30,3,53
127,6,18,4224,4,35,30,2,53
128,6,22,4238,4,36,31,2,53
129,6,18,4223,4,36,31,2,54
130,8,14,4197,3,36,30,2,55
131,8,10,4225,3,36,30,2,54
132,8,13,4258,3,36,30,2,54
133,8,16,4336,3,36,30,3,54
134,8,10,4249,5,36,31,3,55
135,8,10,4238,5,36,31,3,55
136,8,9,4230,6,36,32,3,55
137,7,11,4218,5,36,32,2,57
138,6,13,4265,6,36,32,2,58
139,6,11,4228,5,36,32,2,57
140,6,11,4272,6,36,32,2,58
141,6,12,4339,5,37,32,2,58
142,6,8,4407,4,37,32,1,58
143,6,7,4498,3,37,31,1,58
144,6,7,4580,3,38,31,1,58
145,6,8,4616,4,38,31,1,59
146,6,7,4674,3,38,31,2,59
147,7,10,4690,3,38,31,2,59
148,7,14,4719,3,38,31,2,59
149,6,15,4682,3,38,30,2,59
150,6,25,4669,3,38,30,2,59
151,6,22,4673,3,37,30,2,59
152,6,21,4606,3,38,30,1,59
153,8,23,4597,3,38,29,2,59
154,8,17,4700,3,37,30,2,60
155,8,13,4770,3,37,29,2,60
156,8,11,4754,3,37,28,2,60
157,8,12,4780,3,37,29,2,60
158,8,14,4825,3,37,29,2,60
159,8,13,4896,3,37,29,3,60
160,8,14,4915,3,37,28,3,60
161,8,12,4954,3,37,28,4,60
162,10,11,5028,3,37,28,4,60
163,9,9,5052,3,37,27,3,60
164,8,13,5058,3,37,27,3,60
165,8,12,5069,3,37,27,2,60
166,8,17,5086,4,37,27,2,60
167,8,16,5081,4,38,27,2,60
168,8,14,5098,4,38,27,2,60
169,10,11,5113,5,38,27,3,61
170,12,6,5186,4,37,27,3,62
171,12,7,5255,4,37,28,3,62
172,12,8,5357,4,37,27,3,62
173,12,4,5496,5,38,29,2,61
174,12,2,5618,5,38,29,2,61
175,12,2,5724,5,38,28,2,61
176,11,2,5838,5,37,28,2,61
177,10,2,5960,5,37,28,2,62
178,10,2,6062,5,37,28,2,62
179,10,4,6111,5,37,29,2,62
180,9,5,6151,5,37,29,2,61
181,8,9,6197,5,37,28,2,61
182,8,16,6123,5,37,28,2,60
183,8,17,6042,5,37,28,2,60
184,8,14,6095,5,37,28,2,60
185,8,7,6088,5,37,28,2,60
186,8,7,6069,4,37,29,2,59
187,8,11,6069,4,37,29,2,59
188,8,17,5891,4,37,29,3,59
189,8,23,5753,4,37,29,3,59
190,7,23,5718,4,38,29,3,60
191,8,24,5706,4,37,29,4,60
192,7,12,5774,4,37,29,3,60
193,6,6,5859,4,37,29,2,61
194,6,6,5927,5,37,30,2,61
195,6,4,6041,5,37,30,3,60
196,6,5,6099,4,36,30,3,60
197,6,7,6171,4,36,30,4,60
198,6,9,6225,4,35,30,4,59
199,6,11,6191,4,35,30,4,59
200,6,14,6153,4,35,30,4,59
